ticker,tweet_week,avg_weekly_polarity
AAPL,2021-09-27,0.10248000188217579
AAPL,2021-10-04,0.14428908865133355
AAPL,2021-10-11,0.13852109205328902
AAPL,2021-10-18,0.17278416063395055
AAPL,2021-10-25,0.08913164289599537
AAPL,2021-11-01,0.06351089588377724
AAPL,2021-11-08,0.1455232771260997
AAPL,2021-11-15,0.11980757781062659
AAPL,2021-11-22,0.11570183982683982
AAPL,2021-11-29,0.07190371198984644
AAPL,2021-12-06,0.11525491633434982
AAPL,2021-12-13,0.11968997609866458
AAPL,2021-12-20,0.10470295329670329
AAPL,2021-12-27,0.10065170465961605
AAPL,2022-01-03,0.15141968985630958
AAPL,2022-01-10,0.060776341647770224
AAPL,2022-01-17,0.16224334999151174
AAPL,2022-01-24,0.06002164646046082
AAPL,2022-01-31,0.06333337612504279
AAPL,2022-02-07,0.07625508448878014
AAPL,2022-02-14,0.08101487974987975
AAPL,2022-02-21,0.06992467043314501
AAPL,2022-02-28,0.11367831939749748
AAPL,2022-03-07,0.05652382808092684
AAPL,2022-03-14,0.08217942506459948
AAPL,2022-03-21,0.06907063668311349
AAPL,2022-03-28,0.08019137452960982
AAPL,2022-04-04,0.0846342227899605
AAPL,2022-04-11,0.07972873422873424
AAPL,2022-04-18,0.10773168762454477
AAPL,2022-04-25,0.06910588992637152
AAPL,2022-05-02,0.1037710149877703
AAPL,2022-05-09,0.10243100164471132
AAPL,2022-05-16,0.07013809660485885
AAPL,2022-05-23,0.06783930174763508
AAPL,2022-05-30,0.059249903799903796
AAPL,2022-06-06,0.07181307272187375
AAPL,2022-06-13,0.0653598885682219
AAPL,2022-06-20,0.1369453812767766
AAPL,2022-06-27,0.12999383718133717
AAPL,2022-07-04,0.10538228715728716
AAPL,2022-07-11,0.0580843253968254
AAPL,2022-07-18,0.08623670115195539
AAPL,2022-07-25,0.07768533898494216
AAPL,2022-08-01,0.07897712542087541
AAPL,2022-08-08,0.07304360513477055
AAPL,2022-08-15,0.07650852204403341
AAPL,2022-08-22,0.08889847122979654
AAPL,2022-08-29,0.04638113862199227
AAPL,2022-09-05,0.08745832068798338
AAPL,2022-09-12,0.1363845752947644
AAPL,2022-09-19,0.06131902985661156
AAPL,2022-09-26,0.07444314861042355
AMD,2021-09-27,0.101635101010101
AMD,2021-10-04,0.12377366522366522
AMD,2021-10-11,0.2521780428873452
AMD,2021-10-18,0.2045972318851783
AMD,2021-10-25,0.14174767864985255
AMD,2021-11-01,0.16786796536796536
AMD,2021-11-08,0.08897095441276476
AMD,2021-11-15,0.12952478595478595
AMD,2021-11-22,0.1344728048919011
AMD,2021-11-29,0.13879270382395384
AMD,2021-12-06,0.2566486683606249
AMD,2021-12-13,0.1945947857257381
AMD,2021-12-20,0.171012987012987
AMD,2021-12-27,0.15485778046243162
AMD,2022-01-03,0.1813608127546807
AMD,2022-01-10,0.1102848749106348
AMD,2022-01-17,0.0695560432365988
AMD,2022-01-24,0.12033903519320187
AMD,2022-01-31,0.13455393670447433
AMD,2022-02-07,0.14580608574926757
AMD,2022-02-14,0.18100551647426646
AMD,2022-02-21,0.15451118383380288
AMD,2022-02-28,0.15378393867755571
AMD,2022-03-07,0.13700348970757134
AMD,2022-03-14,0.10946886709229146
AMD,2022-03-21,0.11398698668229917
AMD,2022-03-28,0.13845274599738885
AMD,2022-04-04,0.1251598142317839
AMD,2022-04-11,0.0870776731881383
AMD,2022-04-18,0.13240546218487395
AMD,2022-04-25,0.1969116489571035
AMD,2022-05-02,0.12472721279818738
AMD,2022-05-09,0.15105552119837834
AMD,2022-05-16,0.09568124699374699
AMD,2022-05-23,0.19057324181666288
AMD,2022-05-30,0.15898639786139787
AMD,2022-06-06,0.09698979189213565
AMD,2022-06-13,0.12838367440640167
AMD,2022-06-20,0.09736211319544653
AMD,2022-06-27,0.1759219276094276
AMD,2022-07-04,0.16021374458874457
AMD,2022-07-11,0.12224176286676285
AMD,2022-07-18,0.12930449818380854
AMD,2022-07-25,0.15452670125289172
AMD,2022-08-01,0.08230336452762924
AMD,2022-08-08,0.13284807534807533
AMD,2022-08-15,0.19338744588744589
AMD,2022-08-22,0.04525125775125775
AMD,2022-08-29,0.09740802687772385
AMD,2022-09-05,0.23037114845938375
AMD,2022-09-12,0.08092662738496072
AMD,2022-09-19,0.12827715444041976
AMD,2022-09-26,0.17735151124264026
AMZN,2021-09-27,0.10593954248366014
AMZN,2021-10-04,0.11040840332506999
AMZN,2021-10-11,0.07819308447284638
AMZN,2021-10-18,0.08392611977741288
AMZN,2021-10-25,0.058253761382998676
AMZN,2021-11-01,0.0931192411465849
AMZN,2021-11-08,0.08308536577509792
AMZN,2021-11-15,0.11465626584376586
AMZN,2021-11-22,0.09298455988455988
AMZN,2021-11-29,0.13406084656084655
AMZN,2021-12-06,0.07899440836940837
AMZN,2021-12-13,0.1397130907287157
AMZN,2021-12-20,0.1383441027926322
AMZN,2021-12-27,0.112041280307484
AMZN,2022-01-03,0.1217293229441047
AMZN,2022-01-10,0.16184256587034365
AMZN,2022-01-17,0.1060782855029843
AMZN,2022-01-24,0.09016495415420343
AMZN,2022-01-31,0.06454785894580621
AMZN,2022-02-07,0.08837319559584479
AMZN,2022-02-14,0.11835012057957263
AMZN,2022-02-21,0.08120520683020684
AMZN,2022-02-28,0.14269726485635578
AMZN,2022-03-07,0.08420711770623743
AMZN,2022-03-14,0.14218061568061569
AMZN,2022-03-21,0.1297472280805614
AMZN,2022-03-28,0.09665139580553116
AMZN,2022-04-04,0.17765809726336043
AMZN,2022-04-11,0.10258575895004467
AMZN,2022-04-18,0.10836137779619057
AMZN,2022-04-25,0.039927367270337785
AMZN,2022-05-02,0.07989584677142281
AMZN,2022-05-09,0.10432233385063575
AMZN,2022-05-16,0.0341173692916378
AMZN,2022-05-23,0.09762923165899356
AMZN,2022-05-30,0.09863926252319109
AMZN,2022-06-06,0.07682625821304273
AMZN,2022-06-13,0.08228986858703839
AMZN,2022-06-20,0.14654162476132174
AMZN,2022-06-27,-0.008923611111111113
AMZN,2022-07-04,0.14986042692939244
AMZN,2022-07-11,0.1431360102697822
AMZN,2022-07-18,0.14449951313365947
AMZN,2022-07-25,0.08630836224199626
AMZN,2022-08-01,0.11017457406643916
AMZN,2022-08-08,0.08345036445036445
AMZN,2022-08-15,0.08684370660785755
AMZN,2022-08-22,0.05210311553294009
AMZN,2022-08-29,0.1261597101972102
AMZN,2022-09-05,0.15539153439153439
AMZN,2022-09-12,0.12050222119150691
AMZN,2022-09-19,0.05394415500520151
AMZN,2022-09-26,0.07549889394941478
BA,2021-09-27,0.04
BA,2021-10-04,0.16703703703703707
BA,2021-10-11,0.10657854050711194
BA,2021-10-18,0.17065656565656567
BA,2021-10-25,0.08082010582010583
BA,2021-11-01,0.05056885822510823
BA,2021-11-08,0.1513271246297562
BA,2021-11-15,0.09851584022038566
BA,2021-11-22,0.03195592286501379
BA,2021-11-29,0.15833333333333335
BA,2021-12-06,0.48333333333333334
BA,2021-12-13,0.19285714285714287
BA,2021-12-20,0.1322222222222222
BA,2021-12-27,0.24761904761904763
BA,2022-01-03,3.0839528461809902e-18
BA,2022-01-10,0.27202614379084966
BA,2022-01-17,0.21690182245737802
BA,2022-01-24,0.12077721661054995
BA,2022-01-31,0.16394516594516595
BA,2022-02-07,0.2824074074074074
BA,2022-02-14,0.07111111111111112
BA,2022-02-21,0.16999999999999998
BA,2022-02-28,0.1125
BA,2022-03-07,0.06376262626262626
BA,2022-03-14,0.08720238095238095
BA,2022-03-21,0.0031084656084656077
BA,2022-03-28,4.734848484848805e-05
BA,2022-04-04,0.06792929292929292
BA,2022-04-11,0.1
BA,2022-04-18,0.1666025641025641
BA,2022-04-25,-0.004158950617283952
BA,2022-05-02,0.07500000000000001
BA,2022-05-09,0.15625
BA,2022-05-16,0.004166666666666666
BA,2022-05-23,-0.03166666666666667
BA,2022-05-30,-0.01517857142857143
BA,2022-06-06,0.08909090909090911
BA,2022-06-13,0.075
BA,2022-06-20,-0.025
BA,2022-06-27,-0.6
BA,2022-07-04,0.2826388888888889
BA,2022-07-11,0.11083333333333333
BA,2022-07-18,0.24629629629629632
BA,2022-07-25,0.061616161616161604
BA,2022-08-01,-0.08374999999999999
BA,2022-08-08,0.10248484848484848
BA,2022-08-15,-0.0125
BA,2022-08-22,0.15312499999999998
BA,2022-08-29,-0.19999999999999998
BA,2022-09-05,0.2
BA,2022-09-12,0.15
BA,2022-09-19,-0.09814814814814814
BA,2022-09-26,0.0
BX,2021-10-04,-0.175
BX,2021-10-11,0.5
BX,2021-10-18,0.19204545454545455
BX,2021-11-01,0.0625
BX,2021-11-29,0.2833333333333333
BX,2022-01-03,0.019999999999999987
BX,2022-01-17,0.42222222222222217
BX,2022-01-24,0.27714285714285714
BX,2022-01-31,0.375
BX,2022-02-07,0.21250000000000002
BX,2022-02-14,0.05
BX,2022-03-14,0.2741269841269841
BX,2022-04-11,0.3375
BX,2022-04-18,0.12916666666666668
BX,2022-05-09,0.013194444444444425
BX,2022-05-23,0.3407142857142857
BX,2022-06-13,0.0
BX,2022-06-27,0.16666666666666666
BX,2022-07-11,0.2111111111111111
BX,2022-07-18,-0.1962962962962963
BX,2022-08-01,0.0
BX,2022-08-08,0.4424242424242424
BX,2022-08-15,0.0
BX,2022-08-22,-0.07142857142857142
BX,2022-09-26,0.4583333333333333
COST,2021-10-04,0.43977272727272726
COST,2021-10-11,0.11416666666666667
COST,2021-10-18,0.21848958333333335
COST,2021-11-01,-0.0012499999999999976
COST,2021-11-08,0.19166666666666665
COST,2021-11-15,0.006944444444444445
COST,2021-11-22,0.13238095238095238
COST,2021-11-29,-0.07187500000000001
COST,2021-12-06,0.1535714285714286
COST,2021-12-13,0.2496031746031746
COST,2021-12-20,0.165
COST,2021-12-27,0.10900793650793651
COST,2022-01-03,0.011111111111111108
COST,2022-01-10,0.2911111111111111
COST,2022-01-17,0.14097222222222222
COST,2022-01-24,0.29833333333333334
COST,2022-01-31,0.305
COST,2022-02-07,0.008703703703703703
COST,2022-02-14,0.10752728174603174
COST,2022-02-21,0.11553030303030302
COST,2022-02-28,0.08611111111111112
COST,2022-03-07,0.10587301587301587
COST,2022-03-14,0.1553030303030303
COST,2022-03-21,0.1686111111111111
COST,2022-03-28,0.09666666666666666
COST,2022-04-04,0.07569444444444444
COST,2022-04-11,0.1549107142857143
COST,2022-04-18,0.15755892255892257
COST,2022-04-25,0.275
COST,2022-05-02,0.09183673469387754
COST,2022-05-09,0.3619047619047619
COST,2022-05-16,0.11980670762928827
COST,2022-05-23,0.14719940476190477
COST,2022-05-30,0.24791666666666667
COST,2022-06-06,-0.07790476190476188
COST,2022-06-13,0.25921428571428573
COST,2022-06-20,0.13373015873015873
COST,2022-06-27,0.13208333333333333
COST,2022-07-04,0.1116758241758242
COST,2022-07-11,0.021703296703296713
COST,2022-07-18,0.06802248677248678
COST,2022-07-25,0.05480272108843537
COST,2022-08-01,-0.030555555555555558
COST,2022-08-08,0.1601190476190476
COST,2022-08-15,0.1361615016376921
COST,2022-08-22,0.14244791666666667
COST,2022-08-29,0.15583333333333335
COST,2022-09-05,0.18834845049130763
COST,2022-09-12,0.11986111111111111
COST,2022-09-19,0.08681753762110905
COST,2022-09-26,-0.0008333333333333214
CRM,2021-09-27,0.13358585858585859
CRM,2021-10-04,0.21458333333333332
CRM,2021-10-11,0.13399999999999998
CRM,2021-10-18,0.12
CRM,2021-10-25,-0.1777777777777778
CRM,2021-11-01,0.6
CRM,2021-11-15,0.125
CRM,2021-11-22,0.09948979591836735
CRM,2021-11-29,0.18541666666666667
CRM,2021-12-06,0.08254166666666667
CRM,2021-12-13,0.0
CRM,2021-12-20,0.3540448933782267
CRM,2021-12-27,0.40052197802197803
CRM,2022-01-03,0.10027777777777779
CRM,2022-01-10,0.20666666666666664
CRM,2022-01-17,0.20208333333333334
CRM,2022-01-24,0.7
CRM,2022-01-31,0.26666666666666666
CRM,2022-02-07,0.0
CRM,2022-02-14,0.12111111111111113
CRM,2022-02-21,0.19306878306878306
CRM,2022-02-28,0.12604166666666666
CRM,2022-03-07,0.12307692307692308
CRM,2022-03-14,0.2625
CRM,2022-03-21,0.010000000000000009
CRM,2022-03-28,0.3333333333333333
CRM,2022-04-04,0.08
CRM,2022-04-11,0.10000000000000002
CRM,2022-04-18,0.14407407407407405
CRM,2022-04-25,0.015185185185185185
CRM,2022-05-02,0.1833874458874459
CRM,2022-05-09,0.003125000000000001
CRM,2022-05-16,0.11527777777777777
CRM,2022-05-23,0.16071428571428573
CRM,2022-05-30,0.1622875816993464
CRM,2022-06-06,0.05285714285714286
CRM,2022-06-13,0.07492283950617283
CRM,2022-06-20,0.2
CRM,2022-06-27,-0.07962962962962966
CRM,2022-07-04,0.10000000000000002
CRM,2022-07-11,0.3333333333333333
CRM,2022-07-18,-0.078125
CRM,2022-07-25,0.04747023809523809
CRM,2022-08-01,0.0375
CRM,2022-08-08,0.03777777777777778
CRM,2022-08-15,0.20959595959595959
CRM,2022-08-22,0.02444444444444445
CRM,2022-08-29,-0.025
CRM,2022-09-05,0.0
CRM,2022-09-12,0.18904761904761905
CRM,2022-09-19,0.09740500240500241
CRM,2022-09-26,0.21
DIS,2021-09-27,0.25416666666666665
DIS,2021-10-04,0.13
DIS,2021-10-11,0.11681547619047619
DIS,2021-10-18,0.29212962962962963
DIS,2021-10-25,0.12055555555555555
DIS,2021-11-01,0.08499601275917064
DIS,2021-11-08,0.12352832151745194
DIS,2021-11-15,0.10464466089466089
DIS,2021-11-22,0.169171626984127
DIS,2021-11-29,0.09146825396825396
DIS,2021-12-06,0.05881578947368421
DIS,2021-12-13,0.025030543530543518
DIS,2021-12-20,0.2328472222222222
DIS,2021-12-27,0.15869635378171965
DIS,2022-01-03,0.0065656565656565654
DIS,2022-01-10,-0.03343877551020407
DIS,2022-01-17,0.07064598364598365
DIS,2022-01-24,0.031613247863247866
DIS,2022-01-31,0.1487121212121212
DIS,2022-02-07,0.10924545454545456
DIS,2022-02-14,0.15950764256319813
DIS,2022-02-21,0.1488152356902357
DIS,2022-02-28,0.1087594696969697
DIS,2022-03-07,0.014861111111111113
DIS,2022-03-14,0.04388888888888888
DIS,2022-03-21,0.1125
DIS,2022-03-28,-0.01303644914756025
DIS,2022-04-04,0.04703703703703704
DIS,2022-04-11,0.13333333333333333
DIS,2022-04-18,0.03612658677876069
DIS,2022-04-25,0.14206349206349206
DIS,2022-05-02,0.12918871252204586
DIS,2022-05-09,0.04142242443229285
DIS,2022-05-16,0.221875
DIS,2022-05-23,0.07547619047619047
DIS,2022-05-30,0.2226594387755102
DIS,2022-06-06,-0.045
DIS,2022-06-13,0.09220679012345678
DIS,2022-06-20,0.20208333333333334
DIS,2022-06-27,0.03117283950617284
DIS,2022-07-04,0.4125
DIS,2022-07-11,0.04285714285714286
DIS,2022-07-18,0.08376623376623375
DIS,2022-07-25,0.1658888888888889
DIS,2022-08-01,0.2345959595959596
DIS,2022-08-08,0.07818669892199304
DIS,2022-08-15,0.11753086419753085
DIS,2022-08-22,0.0
DIS,2022-08-29,-0.3333333333333333
DIS,2022-09-05,0.057499999999999996
DIS,2022-09-12,0.1359848484848485
DIS,2022-09-19,0.0
DIS,2022-09-26,0.14396825396825397
ENPH,2021-09-27,0.0
ENPH,2021-10-04,0.11666666666666665
ENPH,2021-10-11,0.06770833333333333
ENPH,2021-10-18,0.12031250000000002
ENPH,2021-10-25,0.0971056721056721
ENPH,2021-11-01,0.2645833333333333
ENPH,2021-11-08,0.14333333333333334
ENPH,2021-11-15,0.10191919191919191
ENPH,2021-11-22,0.2
ENPH,2021-11-29,0.24966666666666665
ENPH,2021-12-06,0.05833333333333333
ENPH,2021-12-13,0.3215277777777778
ENPH,2021-12-20,0.31277056277056275
ENPH,2021-12-27,0.4224489795918367
ENPH,2022-01-03,0.11576719576719577
ENPH,2022-01-10,0.15
ENPH,2022-01-24,0.5
ENPH,2022-02-07,0.1978174603174603
ENPH,2022-02-21,0.1722222222222222
ENPH,2022-03-14,-0.003273809523809526
ENPH,2022-03-21,0.0
ENPH,2022-03-28,0.095
ENPH,2022-04-18,0.16666666666666666
ENPH,2022-04-25,0.33030303030303027
ENPH,2022-05-02,0.17775505050505053
ENPH,2022-05-09,0.18333333333333335
ENPH,2022-05-23,-0.13749999999999996
ENPH,2022-05-30,0.031746031746031744
ENPH,2022-06-06,-0.004761904761904782
ENPH,2022-06-13,0.2
ENPH,2022-06-27,0.38095238095238093
ENPH,2022-07-04,0.1579491341991342
ENPH,2022-07-11,0.6499999999999999
ENPH,2022-07-18,0.11976911976911978
ENPH,2022-07-25,0.16074535996410996
ENPH,2022-08-01,0.1060892857142857
ENPH,2022-08-08,0.15226791726791727
ENPH,2022-08-15,0.11529762895834324
ENPH,2022-08-22,0.10062604062604062
ENPH,2022-08-29,0.02518518518518518
ENPH,2022-09-05,0.12249518999519
ENPH,2022-09-12,0.13131858500976148
ENPH,2022-09-19,0.08423383494812066
ENPH,2022-09-26,0.26785714285714285
F,2021-10-04,0.4166666666666667
F,2021-11-01,0.4
F,2021-11-29,0.19999999999999998
F,2022-01-10,0.25
F,2022-01-24,-0.04015151515151514
F,2022-01-31,0.0
F,2022-02-21,0.0
F,2022-02-28,0.195
F,2022-03-14,0.31999999999999995
F,2022-03-21,0.0
F,2022-04-11,0.5
F,2022-04-18,0.3333333333333333
F,2022-04-25,0.0
F,2022-05-02,0.10000000000000002
F,2022-05-09,0.6
F,2022-05-23,-1.0
F,2022-06-27,0.2333333333333333
F,2022-07-25,-0.26666666666666666
F,2022-08-15,0.030902777777777772
F,2022-09-05,0.0
GOOG,2021-09-27,0.09659863945578231
GOOG,2021-10-04,0.09389735264735263
GOOG,2021-10-11,0.23826530612244898
GOOG,2021-10-18,0.12157422127680749
GOOG,2021-10-25,0.10277310863739436
GOOG,2021-11-01,0.14996176046176046
GOOG,2021-11-08,0.2438356782106782
GOOG,2021-11-15,0.19145594601476953
GOOG,2021-11-22,0.14649470899470898
GOOG,2021-11-29,-0.01824915824915825
GOOG,2021-12-06,0.19460978835978837
GOOG,2021-12-13,0.21103467712842713
GOOG,2021-12-20,0.11017887205387206
GOOG,2021-12-27,0.1577614595114595
GOOG,2022-01-03,0.07355959342801448
GOOG,2022-01-10,0.16430119375573923
GOOG,2022-01-17,0.14919060106560106
GOOG,2022-01-24,0.11846747234247235
GOOG,2022-01-31,0.09198294156647874
GOOG,2022-02-07,0.06056447520733235
GOOG,2022-02-14,0.10363815789473685
GOOG,2022-02-21,0.1868327922077922
GOOG,2022-02-28,0.03569214876033058
GOOG,2022-03-07,0.13621995010125262
GOOG,2022-03-14,0.1749122174122174
GOOG,2022-03-21,0.2059783015338571
GOOG,2022-03-28,0.11692392676767677
GOOG,2022-04-04,0.14974728487886382
GOOG,2022-04-11,0.12879648760330578
GOOG,2022-04-18,0.11084458172999839
GOOG,2022-04-25,0.10440067302122666
GOOG,2022-05-02,0.17612820380677524
GOOG,2022-05-09,0.1278507141007141
GOOG,2022-05-16,0.14852805653942017
GOOG,2022-05-23,0.1146869852930459
GOOG,2022-05-30,0.12220982142857142
GOOG,2022-06-06,0.05474358974358974
GOOG,2022-06-13,0.125571639009139
GOOG,2022-06-20,0.16433662280701755
GOOG,2022-06-27,0.09809303350970018
GOOG,2022-07-04,0.11543935596567176
GOOG,2022-07-11,0.1324771925605259
GOOG,2022-07-18,0.02525140864426579
GOOG,2022-07-25,0.13321111970040542
GOOG,2022-08-01,0.1226233766233766
GOOG,2022-08-08,0.08620772946859903
GOOG,2022-08-15,0.12968367346938775
GOOG,2022-08-22,0.1062142857142857
GOOG,2022-08-29,0.15902375402375402
GOOG,2022-09-05,0.18102525252525253
GOOG,2022-09-12,0.17185416666666667
GOOG,2022-09-19,0.06257952791806959
GOOG,2022-09-26,0.15949829931972787
INTC,2021-10-04,0.4
INTC,2021-10-11,0.1580246913580247
INTC,2021-10-18,-0.046396825396825395
INTC,2021-10-25,-0.1221875
INTC,2021-11-01,0.21458333333333332
INTC,2021-11-08,0.1442063492063492
INTC,2021-11-15,0.0
INTC,2021-11-22,0.1
INTC,2021-11-29,0.16028138528138527
INTC,2021-12-06,0.10423076923076922
INTC,2021-12-13,0.3875
INTC,2021-12-20,-0.13333333333333333
INTC,2021-12-27,-0.017
INTC,2022-01-03,0.06766666666666667
INTC,2022-01-10,0.10334069865319866
INTC,2022-01-17,0.1944419191919192
INTC,2022-01-24,0.25351851851851853
INTC,2022-01-31,0.06666666666666665
INTC,2022-02-14,0.11048611111111112
INTC,2022-02-21,0.0923611111111111
INTC,2022-02-28,0.2111111111111111
INTC,2022-03-07,0.13333333333333333
INTC,2022-03-14,0.17936164364735793
INTC,2022-03-21,0.18281818181818182
INTC,2022-03-28,0.0
INTC,2022-04-04,0.07226190476190476
INTC,2022-04-11,0.027380952380952374
INTC,2022-04-18,0.13958333333333334
INTC,2022-04-25,0.04551346801346801
INTC,2022-05-02,0.07270322270322271
INTC,2022-05-09,0.04772727272727273
INTC,2022-05-16,0.2633333333333333
INTC,2022-05-23,0.16227777777777777
INTC,2022-05-30,0.35833333333333334
INTC,2022-06-06,0.2773358585858586
INTC,2022-06-13,0.04918831168831169
INTC,2022-06-20,0.1
INTC,2022-06-27,0.1625
INTC,2022-07-04,0.10500000000000001
INTC,2022-07-11,0.1718253968253968
INTC,2022-07-18,0.17376543209876544
INTC,2022-07-25,0.0499028749028749
INTC,2022-08-01,0.08240740740740742
INTC,2022-08-08,0.0513640873015873
INTC,2022-08-15,0.17868055555555554
INTC,2022-08-22,0.11590909090909089
INTC,2022-08-29,0.10606060606060606
INTC,2022-09-05,-0.050735930735930745
INTC,2022-09-12,0.028742424242424243
INTC,2022-09-19,0.1734221681096681
INTC,2022-09-26,0.06970238095238095
KO,2021-09-27,0.0
KO,2021-10-04,0.06939393939393938
KO,2021-10-11,0.27666666666666667
KO,2021-10-18,0.2787037037037037
KO,2021-10-25,0.13999999999999999
KO,2021-11-01,-0.13
KO,2021-11-08,0.18333333333333335
KO,2021-11-15,0.17777777777777778
KO,2021-12-06,0.16666666666666666
KO,2021-12-13,0.21571428571428572
KO,2021-12-20,0.0
KO,2021-12-27,0.10625
KO,2022-01-03,0.16666666666666666
KO,2022-01-10,0.185
KO,2022-01-17,0.37777777777777777
KO,2022-01-24,0.00020202020202020332
KO,2022-01-31,0.25555555555555554
KO,2022-02-07,0.0875
KO,2022-02-14,0.19125
KO,2022-02-21,0.18874999999999997
KO,2022-02-28,0.13194444444444442
KO,2022-03-07,0.0012698412698412623
KO,2022-03-14,0.055
KO,2022-03-21,-0.02
KO,2022-03-28,0.14683333333333332
KO,2022-04-04,0.007589285714285708
KO,2022-04-11,0.06410714285714285
KO,2022-04-18,0.21569200779727096
KO,2022-04-25,0.146640625
KO,2022-05-02,0.10349206349206348
KO,2022-05-09,0.32108843537414966
KO,2022-05-16,0.3114081632653062
KO,2022-05-23,0.049999999999999996
KO,2022-05-30,0.16583333333333333
KO,2022-06-06,-0.06666666666666667
KO,2022-06-13,0.1126984126984127
KO,2022-06-20,-0.028095238095238062
